depa,prov,dist,nombre,year,month,temp,hum,precip
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2016,9,27.86,72.34,113.2
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2016,10,27.8,74.05,134.3
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2016,11,28.91,72.03,143.9
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2016,12,28.37,72.72,86.2
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2017,1,27.04,76.27,233.4
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2017,2,27.52,74.64,126.0
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2017,3,27.04,77.01,154.9
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2017,4,27.54,74.84,297.2
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2017,5,27.59,75.21,139.0
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2017,6,27.06,74.96,45.0
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2017,7,26.09,76.16,86.6
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2017,8,27.7,73.21,150.8
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2017,9,27.12,74.68,99.2
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2017,10,27.55,74.0,159.5
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2017,11,27.65,74.51,339.9
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2017,12,27.77,73.82,107.1
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2018,1,26.9,76.62,183.2
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2018,2,27.61,75.14,178.9
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2018,3,27.28,75.57,257.4
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2018,4,27.08,76.77,184.2
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2018,5,27.31,76.0,98.3
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2018,6,26.28,77.41,75.6
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2018,7,26.4,76.65,43.9
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2018,8,26.81,74.9,64.7
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2018,9,28.27,71.18,35.8
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2018,10,28.12,73.95,157.6
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2018,11,28.18,73.69,108.8
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2018,12,27.42,75.51,97.3
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2019,1,27.26,75.45,296.1
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2019,2,27.68,74.89,229.7
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2019,3,27.72,75.31,130.4
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2019,4,27.46,73.95,240.2
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2019,5,27.54,74.83,186.6
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2019,6,27.09,75.47,198.5
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2019,7,26.54,76.38,97.1
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2019,8,26.53,75.13,88.2
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2019,9,27.4,74.24,134.6
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2019,10,27.5,75.22,175.1
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2019,11,27.9,74.88,163.1
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2019,12,28.09,74.5,221.8
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2020,1,28.45,72.19,59.1
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2020,2,28.58,71.41,55.9
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2020,3,27.77,73.85,361.87
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2020,8,27.53,73.25,71.47
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2020,9,27.28,73.95,148.6
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2020,10,27.82,73.08,127.1
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2020,11,28.53,71.99,135.8
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2020,12,28.13,73.52,139.1
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2021,1,27.67,74.3,117.3
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2021,2,27.96,73.56,324.7
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2021,3,26.97,75.65,310.6
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2021,4,27.62,74.62,219.6
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2021,5,27.43,74.42,129.5
SAN_MARTIN,MARISCAL CACERES,CAMPANILLA,CAMPANILLA,2021,6,26.83,76.71,168.9
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2016,6,,,38.7
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2016,7,,,39.8
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2016,8,,,17.3
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2016,9,,,90.3
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2016,10,,,48.0
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2016,11,,,12.9
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2016,12,,,39.4
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2017,1,,,126.7
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2017,2,,,137.1
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2017,3,,,61.1
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2017,4,,,64.3
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2017,5,,,54.7
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2017,6,,,69.1
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2017,7,,,67.0
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2017,8,,,52.1
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2017,9,,,84.5
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2017,10,,,58.2
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2017,11,,,111.5
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2017,12,,,98.3
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2018,1,,,126.5
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2018,2,,,186.1
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2018,3,,,115.6
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2018,4,,,100.2
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2018,5,,,34.4
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2018,6,,,56.3
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2018,7,,,42.2
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2018,8,,,47.6
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2018,9,,,34.8
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2018,10,,,109.0
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2018,11,,,65.6
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2018,12,,,25.0
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2019,1,,,100.0
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2019,2,,,73.7
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2019,3,,,110.0
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2019,4,,,82.5
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2019,5,,,31.0
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2019,6,,,35.8
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2019,7,,,104.5
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2019,8,,,36.7
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2019,9,,,63.4
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2019,10,,,94.5
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2019,11,,,144.2
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2019,12,,,35.2
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2020,1,,,55.7
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2020,2,,,36.4
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2020,3,,,155.9
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2020,4,,,83.7
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2020,5,,,87.1
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2020,6,,,16.0
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2020,7,,,42.4
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2020,8,,,59.0
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2020,9,,,75.3
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2020,10,,,125.9
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2020,11,,,81.3
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2020,12,,,108.4
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2021,2,,,155.4
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2021,3,,,184.8
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2021,4,,,50.9
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2021,5,,,60.4
SAN_MARTIN,PICOTA,PICOTA,PICOTA,2021,6,,,87.4
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2016,1,25.36,81.02,75.5
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2016,2,24.06,86.49,172.1
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2016,3,24.56,84.69,274.8
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2016,4,24.77,83.49,327.0
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2016,5,24.35,83.94,110.2
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2016,6,23.67,84.0,39.7
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2016,7,23.59,83.25,52.1
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2016,8,23.75,81.75,110.4
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2016,9,24.04,82.5,167.9
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2016,10,24.51,81.29,189.3
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2016,11,24.03,83.21,136.18
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2016,12,24.3,83.53,130.6
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2017,2,23.79,85.49,258.5
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2017,3,24.01,85.71,224.7
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2017,4,23.83,85.35,128.2
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2017,5,24.11,84.1,120.1
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2017,6,23.73,83.7,187.6
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2017,7,23.04,81.21,10.5
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2017,8,24.11,79.29,93.3
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2017,9,23.9,82.28,96.7
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2017,10,24.43,80.85,173.1
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2017,11,25.03,81.35,228.8
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2017,12,24.3,83.7,55.5
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2018,1,23.48,84.18,194.4
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2018,2,23.35,84.83,152.9
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2018,3,23.67,85.21,140.7
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2018,4,23.75,83.6,253.8
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2018,6,23.28,81.05,52.1
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2018,7,23.22,79.85,54.7
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2018,8,23.24,80.61,61.6
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2018,9,24.46,78.73,24.4
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2018,10,24.28,84.26,228.4
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2018,11,24.66,84.17,165.1
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2018,12,23.2,86.14,209.4
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2019,1,23.9,86.31,158.4
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2019,2,23.68,86.55,165.8
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2019,4,24.7,83.3,72.9
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2019,5,24.25,84.08,201.7
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2019,6,24.04,82.12,108.9
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2019,7,23.3,83.07,173.6
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2019,8,23.37,80.38,19.4
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2019,9,24.02,81.64,47.6
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2019,10,23.9,84.62,210.9
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2019,11,24.52,83.97,254.6
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2019,12,24.46,84.47,272.6
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2020,1,24.33,83.95,121.1
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2020,2,24.29,85.45,127.2
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2020,4,24.27,84.01,209.9
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2020,5,24.38,82.45,64.1
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2020,6,24.11,81.21,81.3
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2020,7,24.06,82.88,107.6
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2020,8,23.69,79.4,42.5
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2020,9,23.74,83.66,160.1
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2020,10,23.81,80.84,122.7
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2020,11,24.36,81.68,98.3
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2020,12,24.25,84.66,91.4
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2021,2,24.15,83.99,193.7
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2021,3,24.05,86.25,208.0
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2021,4,24.02,84.3,250.5
SAN_MARTIN,RIOJA,AWAJUN,NARANJILLO,2021,5,24.19,83.33,95.4
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2016,2,27.18,86.78,307.2
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2016,3,27.99,85.37,168.8
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2016,4,27.1,87.91,198.8
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2016,5,26.44,86.36,180.1
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2016,6,25.85,87.94,90.2
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2016,7,25.97,88.76,93.5
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2016,8,26.57,87.55,54.1
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2016,9,27.18,87.67,120.6
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2016,10,27.35,87.4,164.0
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2016,11,27.44,87.88,69.2
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2016,12,26.7,89.04,185.6
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2017,1,25.94,91.78,315.4
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2017,2,26.41,89.26,231.6
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2017,3,26.46,89.04,217.4
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2017,4,26.9,88.44,239.0
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2017,5,27.2,88.07,176.8
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2017,6,26.41,89.29,178.0
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2017,7,26.07,88.38,61.8
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2017,8,27.72,87.67,87.6
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2017,9,27.21,89.91,218.1
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2017,10,27.25,89.62,87.7
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2017,11,27.14,90.25,283.6
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2017,12,27.75,89.85,182.6
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2018,1,26.74,90.69,155.6
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2018,2,26.84,90.45,417.7
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2018,3,26.85,90.71,207.1
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2018,4,26.29,91.96,285.4
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2018,5,26.61,91.27,189.0
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2018,6,25.81,91.52,76.3
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2018,7,26.52,90.33,39.1
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2018,8,26.39,89.99,63.0
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2018,9,27.74,87.99,113.3
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2018,10,26.87,90.58,267.5
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2018,11,26.73,91.33,221.2
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2018,12,26.36,91.74,149.9
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2019,1,26.03,91.53,415.2
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2019,2,26.39,90.48,188.2
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2019,3,26.23,91.76,296.4
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2019,4,26.8,90.88,253.9
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2019,5,27.42,90.35,201.6
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2019,6,27.47,89.7,136.4
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2019,7,26.64,90.22,183.2
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2019,8,26.95,87.19,25.4
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2019,9,27.76,86.31,224.0
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2019,10,26.62,89.93,123.2
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2019,11,27.21,89.37,245.6
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2019,12,26.56,90.58,312.8
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2020,1,27.39,88.99,198.1
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2020,2,27.9,89.51,176.0
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2020,3,27.27,89.59,155.66
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2020,8,27.12,85.81,109.05
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2020,9,27.76,86.0,99.2
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2020,10,27.47,87.41,154.7
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2020,11,27.64,88.07,230.7
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2020,12,26.93,89.64,221.1
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2021,1,26.95,89.78,399.6
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2021,2,26.75,91.22,441.4
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2021,3,26.19,91.5,429.7
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2021,4,27.03,90.21,219.4
SAN_MARTIN,SAN MARTIN,EL PORVENIR,PELEJO,2021,5,26.87,89.51,113.7
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2015,3,25.85,82.57,368.4
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2015,4,26.78,82.27,263.4
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2015,5,26.56,81.5,228.3
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2015,6,26.29,81.45,96.1
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2015,7,26.27,82.18,115.3
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2015,8,27.03,81.29,71.7
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2015,9,28.67,80.75,92.7
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2015,10,28.32,80.67,91.7
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2015,11,27.86,81.88,259.6
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2015,12,27.2,82.09,146.1
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2016,1,27.76,81.13,161.0
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2016,2,27.03,82.02,377.7
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2016,3,27.23,82.14,201.3
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2016,4,27.37,82.69,205.8
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2016,5,26.33,82.1,106.2
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2016,6,26.92,81.48,178.1
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2016,7,26.9,82.0,78.6
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2016,8,27.51,80.65,0.0
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2016,9,28.01,80.72,160.3
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2016,10,27.97,80.8,268.9
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2016,11,28.11,81.94,191.7
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2016,12,28.16,81.4,138.7
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2017,1,26.45,80.81,538.6
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2017,2,27.36,81.47,323.8
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2017,3,27.27,82.15,204.8
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2017,4,27.66,82.37,140.6
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2017,5,27.34,82.62,218.5
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2017,6,26.48,81.41,153.9
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2017,7,25.39,81.68,26.7
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2017,8,26.91,81.62,60.4
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2017,9,26.27,82.45,316.3
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2017,10,26.92,82.18,134.3
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2017,11,26.83,82.43,195.6
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2017,12,26.85,82.53,220.8
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2018,1,26.13,83.32,346.4
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2018,2,26.41,83.41,388.5
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2018,3,26.35,83.59,153.4
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2018,4,26.84,84.04,217.7
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2018,5,27.09,83.36,97.8
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2018,6,24.86,83.83,112.4
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2018,7,24.95,83.63,77.4
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2018,8,25.41,81.64,79.5
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2018,9,25.42,83.97,143.1
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2018,10,26.2,84.88,152.7
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2018,11,25.82,84.78,350.0
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2018,12,25.95,83.89,209.2
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2019,1,25.58,84.39,290.5
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2019,2,26.14,84.35,131.8
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2019,3,26.23,85.55,159.0
SAN_MARTIN,SAN MARTIN,HUIMBAYOC,NAVARRO,2019,4,26.11,84.73,121.3
