DEPARTAMENTO,PROVINICA,DISTRITO,Precio Promedio,Volumen Promedio,Temperatura,Humedad,Precipitación,Cultivo
18,149,968,1.19,214.2,9.82,63.89,59.4,9
18,149,968,1.33,2925.0,9.82,63.89,59.4,11
18,149,968,1.39,3806.0,9.82,63.89,59.4,19
20,156,136,1.53,2272.0,20.03,80.67,0.91,0
20,156,833,1.53,2272.0,20.03,80.67,0.91,0
20,156,833,1.43,1741.0,20.03,80.67,0.91,10
20,156,921,1.53,2272.0,20.03,80.67,0.91,0
20,156,1023,1.53,2272.0,20.03,80.67,0.91,0
20,92,532,1.39,3806.0,20.03,80.67,0.91,19
20,159,1253,9.54,3110.0,20.03,80.67,0.91,1
20,159,1253,3.81,3579.0,20.03,80.67,0.91,4
20,159,1253,1.39,3806.0,20.03,80.67,0.91,19
20,159,284,1.43,1741.0,20.03,80.67,0.91,10
20,159,284,0.6,4525.0,20.03,80.67,0.91,13
20,159,284,1.39,3806.0,20.03,80.67,0.91,19
20,159,406,3.81,3579.0,20.03,80.67,0.91,4
20,159,406,1.43,1741.0,20.03,80.67,0.91,10
20,159,407,3.81,3579.0,20.03,80.67,0.91,4
20,159,1203,1.43,1741.0,20.03,80.67,0.91,10
20,159,1257,3.81,3579.0,20.03,80.67,0.91,4
20,159,1257,1.39,3806.0,20.03,80.67,0.91,19
20,159,1267,3.81,3579.0,20.03,80.67,0.91,4
1,12,205,1.23,1684.0,9.22,76.47,34.05,14
1,12,9,1.23,1684.0,9.22,76.47,34.05,14
1,21,264,0.6,4525.0,9.22,76.47,34.05,13
1,21,61,0.6,4525.0,9.22,76.47,34.05,13
1,21,63,0.6,4525.0,9.22,76.47,34.05,13
1,21,129,0.53,34789.0,9.22,76.47,34.05,12
1,21,129,1.23,1684.0,9.22,76.47,34.05,14
1,36,1102,0.53,34789.0,9.22,76.47,34.05,12
1,58,378,1.33,2925.0,9.22,76.47,34.05,11
1,82,434,0.6,4525.0,9.22,76.47,34.05,13
1,86,942,2.41,151.0,9.22,76.47,34.05,7
1,116,799,0.53,34789.0,9.22,76.47,34.05,12
1,116,3,0.6,4525.0,9.22,76.47,34.05,13
1,116,173,0.53,34789.0,9.22,76.47,34.05,12
1,116,337,0.53,34789.0,9.22,76.47,34.05,12
1,116,662,0.53,34789.0,9.22,76.47,34.05,12
1,116,1043,0.53,34789.0,9.22,76.47,34.05,12
1,116,1104,0.6,4525.0,9.22,76.47,34.05,13
1,116,1151,0.53,34789.0,9.22,76.47,34.05,12
1,116,1151,0.6,4525.0,9.22,76.47,34.05,13
1,132,925,1.33,2925.0,9.22,76.47,34.05,11
1,132,925,0.53,34789.0,9.22,76.47,34.05,12
1,132,925,0.6,4525.0,9.22,76.47,34.05,13
1,132,512,0.53,34789.0,9.22,76.47,34.05,12
1,132,512,0.6,4525.0,9.22,76.47,34.05,13
1,132,872,1.33,2925.0,9.22,76.47,34.05,11
1,132,981,0.53,34789.0,9.22,76.47,34.05,12
1,132,981,0.6,4525.0,9.22,76.47,34.05,13
1,154,1195,0.53,34789.0,9.22,76.47,34.05,12
1,154,1195,0.6,4525.0,9.22,76.47,34.05,13
1,154,1195,1.23,1684.0,9.22,76.47,34.05,14
1,154,7,0.53,34789.0,9.22,76.47,34.05,12
1,154,7,0.6,4525.0,9.22,76.47,34.05,13
1,154,26,0.53,34789.0,9.22,76.47,34.05,12
1,154,26,0.6,4525.0,9.22,76.47,34.05,13
1,154,26,1.23,1684.0,9.22,76.47,34.05,14
1,154,180,0.53,34789.0,9.22,76.47,34.05,12
1,154,180,0.6,4525.0,9.22,76.47,34.05,13
1,154,180,1.23,1684.0,9.22,76.47,34.05,14
1,154,261,0.53,34789.0,9.22,76.47,34.05,12
1,154,509,0.53,34789.0,9.22,76.47,34.05,12
1,154,509,0.6,4525.0,9.22,76.47,34.05,13
1,154,970,0.53,34789.0,9.22,76.47,34.05,12
1,154,970,0.6,4525.0,9.22,76.47,34.05,13
1,154,986,0.53,34789.0,9.22,76.47,34.05,12
1,154,986,0.6,4525.0,9.22,76.47,34.05,13
1,154,1067,0.53,34789.0,18.16,64.61,0.0,12
1,154,1067,0.6,4525.0,18.16,64.61,0.0,13
1,154,1193,0.53,34789.0,9.22,76.47,34.05,12
1,172,1384,1.23,1684.0,9.22,76.47,34.05,14
1,172,178,1.43,1741.0,9.22,76.47,34.05,10
1,172,178,1.23,1684.0,9.22,76.47,34.05,14
1,172,703,0.6,4525.0,9.22,76.47,34.05,13
1,172,990,1.39,3806.0,9.22,76.47,34.05,19
2,0,372,1.33,2925.0,22.93,92.09,0.0,11
2,0,475,1.43,1741.0,22.93,92.09,0.0,10
2,0,628,1.33,2925.0,22.93,92.09,0.0,11
2,0,628,1.23,1684.0,22.93,92.09,0.0,14
2,0,895,2.83,7219.0,22.93,92.09,0.0,16
2,0,1105,1.33,2925.0,22.93,92.09,0.0,11
2,0,1242,1.23,1684.0,22.93,92.09,0.0,14
2,5,47,1.33,2925.0,22.93,92.09,0.0,11
2,5,464,1.33,2925.0,22.93,92.09,0.0,11
2,5,836,3.81,3579.0,22.93,92.09,0.0,4
2,5,1312,1.33,2925.0,22.93,92.09,0.0,11
2,5,575,1.33,2925.0,22.93,92.09,0.0,11
2,15,359,1.33,2925.0,22.93,92.09,0.0,11
2,47,44,1.43,1741.0,22.93,92.09,0.0,10
3,10,34,0.6,4525.0,19.93,83.2,1.83,13
3,10,227,1.43,1741.0,19.93,83.2,1.83,10
3,10,246,1.43,1741.0,19.93,83.2,1.83,10
3,10,883,1.43,1741.0,19.93,83.2,1.83,10
3,10,922,1.43,1741.0,19.93,83.2,1.83,10
3,10,922,0.6,4525.0,19.93,83.2,1.83,13
3,10,923,1.43,1741.0,19.93,83.2,1.83,10
3,10,923,0.6,4525.0,19.93,83.2,1.83,13
3,10,962,3.81,3579.0,19.93,83.2,1.83,4
3,10,1204,1.65,1423.0,19.93,83.2,1.83,8
3,10,1369,3.81,3579.0,19.93,83.2,1.83,4
3,10,1369,1.43,1741.0,19.93,83.2,1.83,10
3,10,1369,0.6,4525.0,19.93,83.2,1.83,13
3,10,1387,0.6,10003.0,19.93,83.2,1.83,18
3,38,62,1.2,4245.0,19.93,83.2,1.83,17
3,38,688,1.43,1741.0,19.93,83.2,1.83,10
3,38,688,0.6,4525.0,19.93,83.2,1.83,13
3,38,1343,0.6,4525.0,19.93,83.2,1.83,13
3,40,268,1.65,1423.0,19.93,83.2,1.83,8
3,40,5,1.43,1741.0,19.93,83.2,1.83,10
3,40,346,1.43,1741.0,19.93,83.2,1.83,10
3,40,453,1.43,1741.0,19.93,83.2,1.83,10
3,40,456,0.53,34789.0,19.93,83.2,1.83,12
3,40,528,1.43,1741.0,19.93,83.2,1.83,10
3,40,639,1.43,1741.0,19.93,83.2,1.83,10
3,40,666,0.53,34789.0,19.93,83.2,1.83,12
3,40,666,0.6,4525.0,19.93,83.2,1.83,13
3,40,685,1.43,1741.0,19.93,83.2,1.83,10
3,40,694,1.43,1741.0,19.93,83.2,1.83,10
3,53,295,1.43,1741.0,19.93,83.2,1.83,10
3,53,295,1.39,3806.0,19.93,83.2,1.83,19
3,53,51,1.39,3806.0,19.93,83.2,1.83,19
3,53,547,1.39,3806.0,19.93,83.2,1.83,19
3,53,1015,1.43,1741.0,19.93,83.2,1.83,10
3,53,1363,1.39,3806.0,19.93,83.2,1.83,19
3,90,951,1.53,2272.0,19.93,83.2,1.83,0
3,95,24,1.65,1423.0,19.93,83.2,1.83,8
3,95,24,1.43,1741.0,19.93,83.2,1.83,10
4,24,405,1.23,1684.0,10.93,78.1,15.5,14
4,24,773,1.33,2925.0,10.93,78.1,15.5,11
4,41,199,1.19,214.2,10.93,78.1,15.5,9
4,41,289,1.19,214.2,10.93,78.1,15.5,9
4,41,289,1.33,2925.0,10.93,78.1,15.5,11
4,41,354,1.33,2925.0,10.93,78.1,15.5,11
4,41,497,1.33,2925.0,10.93,78.1,15.5,11
4,41,742,1.33,2925.0,10.93,78.1,15.5,11
4,41,742,1.2,4245.0,10.93,78.1,15.5,17
4,41,1213,1.19,214.2,10.93,78.1,15.5,9
4,41,1213,1.33,2925.0,10.93,78.1,15.5,11
4,41,1213,1.2,4245.0,10.93,78.1,15.5,17
4,41,604,1.19,214.2,10.93,78.1,15.5,9
4,41,604,1.33,2925.0,10.93,78.1,15.5,11
4,48,454,1.23,1684.0,10.93,78.1,15.5,14
4,60,1071,1.43,1741.0,10.93,78.1,15.5,10
4,60,1130,1.43,1741.0,10.93,78.1,15.5,10
4,72,445,1.33,2925.0,10.93,78.1,15.5,11
4,91,1142,2.83,7219.0,5.05,68.02,14.53,16
4,143,388,1.19,214.2,10.93,78.1,15.5,9
5,26,139,3.3,2024.0,8.52,63.67,0.1,3
5,26,139,1.65,1423.0,8.52,63.67,0.1,8
5,26,139,1.43,1741.0,8.52,63.67,0.1,10
5,26,139,1.33,2925.0,8.52,63.67,0.1,11
5,26,139,1.23,1684.0,8.52,63.67,0.1,14
5,26,360,3.81,3579.0,8.52,63.67,0.1,4
5,26,360,1.65,1423.0,8.52,63.67,0.1,8
5,26,360,1.43,1741.0,8.52,63.67,0.1,10
5,26,360,1.33,2925.0,8.52,63.67,0.1,11
5,26,360,1.23,1684.0,8.52,63.67,0.1,14
5,26,626,3.3,2024.0,8.52,63.67,0.1,3
5,26,626,1.65,1423.0,8.52,63.67,0.1,8
5,26,626,1.43,1741.0,8.52,63.67,0.1,10
5,26,626,1.23,1684.0,8.52,63.67,0.1,14
5,26,638,1.33,2925.0,8.52,63.67,0.1,11
5,26,638,0.53,34789.0,8.52,63.67,0.1,12
5,26,638,0.6,4525.0,8.52,63.67,0.1,13
5,26,910,1.43,1741.0,8.52,63.67,0.1,10
5,26,910,1.33,2925.0,8.52,63.67,0.1,11
5,26,910,0.53,34789.0,8.52,63.67,0.1,12
5,26,910,0.6,4525.0,8.52,63.67,0.1,13
5,26,1119,3.3,2024.0,8.52,63.67,0.1,3
5,26,1119,3.81,3579.0,8.52,63.67,0.1,4
5,26,1119,1.43,1741.0,8.52,63.67,0.1,10
5,26,1119,1.33,2925.0,8.52,63.67,0.1,11
5,26,1119,1.23,1684.0,8.52,63.67,0.1,14
5,26,1254,1.43,1741.0,8.52,63.67,0.1,10
5,29,1194,0.6,10003.0,8.52,63.67,0.1,18
5,29,712,0.6,10003.0,8.52,63.67,0.1,18
5,94,1126,1.43,1741.0,8.52,63.67,0.1,10
5,94,1126,2.83,7219.0,8.52,63.67,0.1,16
5,94,387,2.41,151.0,8.52,63.67,0.1,7
5,94,387,1.19,214.2,8.52,63.67,0.1,9
5,94,518,0.93,4777.0,8.52,63.67,0.1,5
5,94,518,2.41,151.0,8.52,63.67,0.1,7
5,94,518,1.2,4245.0,8.52,63.67,0.1,17
5,94,961,2.41,151.0,8.52,63.67,0.1,7
5,94,1146,0.93,4777.0,8.52,63.67,0.1,5
5,94,1146,1.19,214.2,8.52,63.67,0.1,9
5,94,1339,1.43,1741.0,8.52,63.67,0.1,10
5,94,1339,1.2,4245.0,8.52,63.67,0.1,17
5,166,803,0.6,10003.0,8.52,63.67,0.1,18
5,166,1381,0.6,10003.0,8.52,63.67,0.1,18
6,77,845,3.81,3579.0,14.38,70.45,13.16,4
7,63,985,1.33,2925.0,22.46,85.88,454.83,11
7,63,985,1.23,1684.0,22.46,85.88,454.83,14
7,63,1003,1.43,1741.0,22.46,85.88,454.83,10
7,63,1003,1.33,2925.0,22.46,85.88,454.83,11
7,63,1003,1.23,1684.0,22.46,85.88,454.83,14
7,63,1187,1.33,2925.0,22.46,85.88,454.83,11
7,63,1187,1.23,1684.0,22.46,85.88,454.83,14
7,63,1196,1.65,1423.0,22.46,85.88,454.83,8
7,63,1196,1.33,2925.0,22.46,85.88,454.83,11
7,63,1196,1.23,1684.0,22.46,85.88,454.83,14
7,63,1364,1.33,2925.0,22.46,85.88,454.83,11
7,63,1364,1.23,1684.0,22.46,85.88,454.83,14
7,99,565,1.33,2925.0,22.46,85.88,454.83,11
7,99,565,1.23,1684.0,22.46,85.88,454.83,14
7,99,101,0.53,34789.0,22.46,85.88,454.83,12
7,99,101,0.6,4525.0,22.46,85.88,454.83,13
7,99,567,3.3,2024.0,22.46,85.88,454.83,3
7,99,567,1.65,1423.0,22.46,85.88,454.83,8
7,99,567,1.43,1741.0,22.46,85.88,454.83,10
7,99,567,1.23,1684.0,22.46,85.88,454.83,14
7,99,1006,1.65,1423.0,22.46,85.88,454.83,8
7,99,1006,1.43,1741.0,22.46,85.88,454.83,10
7,99,1006,1.33,2925.0,22.46,85.88,454.83,11
7,99,1006,0.6,4525.0,22.46,85.88,454.83,13
7,99,1048,1.65,1423.0,22.46,85.88,454.83,8
7,99,1048,1.43,1741.0,22.46,85.88,454.83,10
7,99,1048,0.53,34789.0,22.46,85.88,454.83,12
7,99,1048,0.6,4525.0,22.46,85.88,454.83,13
7,99,1097,1.65,1423.0,22.46,85.88,454.83,8
7,99,1097,1.43,1741.0,22.46,85.88,454.83,10
7,99,1097,1.33,2925.0,22.46,85.88,454.83,11
7,99,1097,0.53,34789.0,22.46,85.88,454.83,12
7,99,1097,0.6,4525.0,22.46,85.88,454.83,13
7,99,1097,1.23,1684.0,22.46,85.88,454.83,14
7,169,232,1.65,1423.0,22.46,85.88,454.83,8
7,169,122,1.43,1741.0,22.46,85.88,454.83,10
7,169,202,1.43,1741.0,22.46,85.88,454.83,10
7,169,293,1.43,1741.0,22.46,85.88,454.83,10
7,169,293,1.23,1684.0,22.46,85.88,454.83,14
7,169,553,1.23,1684.0,22.46,85.88,454.83,14
7,169,794,1.23,1684.0,22.46,85.88,454.83,14
7,169,855,1.23,1684.0,22.46,85.88,454.83,14
7,169,280,1.43,1741.0,22.46,85.88,454.83,10
7,169,280,1.23,1684.0,22.46,85.88,454.83,14
8,46,31,1.2,4245.0,15.95,85.93,18.69,17
8,46,1110,0.6,4525.0,15.95,85.93,18.69,13
8,115,778,1.19,214.2,15.95,85.93,18.69,9
8,125,1130,2.83,7219.0,15.95,85.93,18.69,16
9,78,900,3.81,3579.0,12.25,76.89,3.1,4
9,78,900,0.53,34789.0,12.25,76.89,3.1,12
9,78,900,0.6,10003.0,12.25,76.89,3.1,18
9,52,314,1.43,1741.0,12.25,76.89,3.1,10
9,52,314,1.39,3806.0,12.25,76.89,3.1,19
9,52,726,2.41,151.0,12.25,76.89,3.1,7
9,160,615,1.33,2925.0,12.25,76.89,3.1,11
9,160,846,1.33,2925.0,12.25,76.89,3.1,11
9,160,1106,1.43,1741.0,12.25,76.89,3.1,10
9,50,450,1.53,15408.0,12.25,76.89,3.1,6
9,50,1073,1.53,15408.0,12.25,76.89,3.1,6
9,50,1298,0.6,10003.0,12.25,76.89,3.1,18
10,148,1170,1.23,1684.0,13.17,70.45,11.9,14
10,152,1153,1.53,15408.0,16.02,69.91,0.7,6
11,67,153,2.41,151.0,23.15,79.03,19.43,7
12,101,78,0.53,34789.0,11.97,80.8,21.5,12
12,101,165,1.19,214.2,11.97,80.8,21.5,9
12,101,681,1.2,4245.0,11.97,80.8,21.5,17
12,101,827,1.53,15408.0,11.97,80.8,21.5,6
12,101,827,1.2,4245.0,11.97,80.8,21.5,17
12,25,702,1.19,214.2,11.97,80.8,21.5,9
12,32,159,0.53,34789.0,11.97,80.8,21.5,12
12,32,159,1.23,1684.0,11.97,80.8,21.5,14
12,32,159,1.39,3806.0,11.97,80.8,21.5,19
12,32,451,1.39,3806.0,11.97,80.8,21.5,19
12,32,1039,3.81,3579.0,11.97,80.8,21.5,4
12,32,1039,0.53,34789.0,11.97,80.8,21.5,12
12,32,1039,1.39,3806.0,11.97,80.8,21.5,19
12,80,76,0.6,4525.0,11.97,80.8,21.5,13
12,80,77,0.6,4525.0,11.97,80.8,21.5,13
12,80,531,0.6,4525.0,11.97,80.8,21.5,13
12,80,630,0.6,4525.0,11.97,80.8,21.5,13
12,80,823,0.6,4525.0,11.97,80.8,21.5,13
12,80,1096,0.6,4525.0,11.97,80.8,21.5,13
12,80,1131,0.6,4525.0,11.97,80.8,21.5,13
12,80,1221,0.6,4525.0,11.97,80.8,21.5,13
12,80,1334,0.6,4525.0,11.97,80.8,21.5,13
12,85,236,1.33,2925.0,11.97,80.8,21.5,11
12,85,236,0.53,34789.0,11.97,80.8,21.5,12
12,85,236,0.6,4525.0,11.97,80.8,21.5,13
12,85,647,0.53,34789.0,11.97,80.8,21.5,12
12,85,647,0.6,4525.0,11.97,80.8,21.5,13
12,85,826,0.53,34789.0,11.97,80.8,21.5,12
12,85,826,0.6,4525.0,11.97,80.8,21.5,13
12,85,1137,0.53,34789.0,11.97,80.8,21.5,12
12,85,1137,0.6,4525.0,11.97,80.8,21.5,13
12,85,1174,1.2,4245.0,11.97,80.8,21.5,17
12,171,455,0.6,4525.0,11.97,80.8,21.5,13
12,171,507,0.6,4525.0,11.97,80.8,21.5,13
12,171,745,0.53,34789.0,11.97,80.8,21.5,12
12,171,977,0.6,4525.0,11.97,80.8,21.5,13
12,171,977,1.23,1684.0,11.97,80.8,21.5,14
12,171,1288,1.33,2925.0,11.97,80.8,21.5,11
12,171,1350,0.53,34789.0,11.97,80.8,21.5,12
14,158,618,2.27,24719.3,25.6,91.45,112.6,2
14,104,521,1.19,214.2,23.1,91.6,147.8,9
15,108,175,1.43,1741.0,14.89,53.47,30.16,10
15,108,175,1.23,1684.0,14.89,53.47,30.16,14
15,108,363,0.6,4525.0,14.89,53.47,30.16,13
15,108,363,1.23,1684.0,14.89,53.47,30.16,14
15,108,1042,0.53,34789.0,14.89,53.47,30.16,12
15,108,1042,0.6,4525.0,14.89,53.47,30.16,13
15,108,1042,1.23,1684.0,14.89,53.47,30.16,14
15,68,273,1.43,1741.0,14.89,53.47,30.16,10
15,68,664,1.65,1423.0,14.89,53.47,30.16,8
15,68,664,1.43,1741.0,14.89,53.47,30.16,10
15,68,732,1.43,1741.0,14.89,53.47,30.16,10
15,68,952,1.43,1741.0,14.89,53.47,30.16,10
15,68,1314,1.65,1423.0,14.89,53.47,30.16,8
15,68,1314,1.43,1741.0,14.89,53.47,30.16,10
15,68,1382,1.65,1423.0,14.89,53.47,30.16,8
15,68,1382,1.43,1741.0,14.89,53.47,30.16,10
16,126,439,1.33,2925.0,18.55,83.16,81.35,11
16,126,785,0.53,34789.0,18.55,83.16,81.35,12
16,126,785,0.6,4525.0,18.55,83.16,81.35,13
16,126,785,1.23,1684.0,18.55,83.16,81.35,14
16,126,848,1.65,1423.0,18.55,83.16,81.35,8
16,126,848,1.33,2925.0,18.55,83.16,81.35,11
16,126,884,2.41,151.0,18.55,83.16,81.35,7
16,126,884,1.19,214.2,18.55,83.16,81.35,9
16,126,884,1.39,3806.0,18.55,83.16,81.35,19
16,126,1045,1.33,2925.0,18.55,83.16,81.35,11
16,126,1269,1.33,2925.0,18.55,83.16,81.35,11
16,126,1357,1.23,1684.0,18.55,83.16,81.35,14
16,61,1339,1.65,1423.0,18.55,83.16,81.35,8
18,134,950,1.65,1423.0,9.82,63.89,59.4,8
18,134,950,1.43,1741.0,9.82,63.89,59.4,10
18,134,950,0.6,10003.0,9.82,63.89,59.4,18
18,134,737,1.65,1423.0,9.82,63.89,59.4,8
18,134,919,1.65,1423.0,9.82,63.89,59.4,8
18,16,290,1.65,1423.0,9.82,63.89,59.4,8
18,33,86,1.65,1423.0,9.82,63.89,59.4,8
18,33,86,1.43,1741.0,9.82,63.89,59.4,10
18,33,347,1.23,1684.0,9.82,63.89,59.4,14
18,33,550,1.53,15408.0,9.82,63.89,59.4,6
18,33,550,1.65,1423.0,9.82,63.89,59.4,8
18,33,550,1.33,2925.0,9.82,63.89,59.4,11
18,33,1052,0.93,4777.0,9.82,63.89,59.4,5
18,33,1052,1.2,4245.0,9.82,63.89,59.4,17
18,33,1326,1.43,1741.0,9.82,63.89,59.4,10
18,64,533,1.65,1423.0,9.82,63.89,59.4,8
18,64,901,1.65,1423.0,9.82,63.89,59.4,8
18,98,114,1.65,1423.0,9.82,63.89,59.4,8
18,112,749,1.33,2925.0,9.82,63.89,59.4,11
18,112,339,1.53,15408.0,9.82,63.89,59.4,6
18,112,339,1.65,1423.0,9.82,63.89,59.4,8
18,112,1273,1.65,1423.0,9.82,63.89,59.4,8
18,112,1273,1.33,2925.0,9.82,63.89,59.4,11
18,147,115,1.65,1423.0,9.82,63.89,59.4,8
18,147,115,1.23,1684.0,9.82,63.89,59.4,14
18,149,1123,1.65,1423.0,9.82,63.89,59.4,8
18,149,1123,1.43,1741.0,9.82,63.89,59.4,10
18,149,381,1.65,1423.0,9.82,63.89,59.4,8
18,149,381,1.43,1741.0,9.82,63.89,59.4,10
18,149,651,1.19,214.2,9.82,63.89,59.4,9
18,149,651,1.2,4245.0,9.82,63.89,59.4,17
18,149,874,1.19,214.2,9.82,63.89,59.4,9
18,149,874,1.43,1741.0,9.82,63.89,59.4,10
18,149,874,1.33,2925.0,9.82,63.89,59.4,11
18,149,891,1.19,214.2,9.82,63.89,59.4,9
18,149,891,1.43,1741.0,9.82,63.89,59.4,10
18,149,891,1.2,4245.0,9.82,63.89,59.4,17
18,149,968,1.43,1741.0,9.82,63.89,59.4,10
18,149,968,1.2,4245.0,9.82,63.89,59.4,17
18,173,1385,1.65,1423.0,9.82,63.89,59.4,8
18,173,40,1.65,1423.0,9.82,63.89,59.4,8
18,173,345,1.65,1423.0,9.82,63.89,59.4,8
18,173,804,1.65,1423.0,9.82,63.89,59.4,8
18,173,1278,1.65,1423.0,9.82,63.89,59.4,8
18,173,1278,1.23,1684.0,9.82,63.89,59.4,14
18,173,1320,1.65,1423.0,9.82,63.89,59.4,8
20,156,845,0.53,34789.0,20.03,80.67,0.91,12
20,156,617,9.94,4.0,20.03,80.67,0.91,15
20,159,1253,1.43,1741.0,20.03,80.67,0.91,10
20,159,1227,1.43,1741.0,20.03,80.67,0.91,10
20,159,1257,1.43,1741.0,20.03,80.67,0.91,10
20,159,1267,1.43,1741.0,20.03,80.67,0.91,10
22,122,840,2.27,24719.3,26.64,87.93,363.15,2
22,122,840,1.19,214.2,26.64,87.93,363.15,9
22,122,548,1.53,2272.0,26.64,87.93,363.15,0
1,82,56,0.53,34789.0,9.22,76.47,34.05,12
1,82,885,1.23,1684.0,9.22,76.47,34.05,14
1,82,991,1.23,1684.0,9.22,76.47,34.05,14
1,150,687,2.41,151.0,9.22,76.47,34.05,7
1,172,1384,0.6,4525.0,9.22,76.47,34.05,13
2,0,0,1.43,1741.0,22.93,92.09,0.0,10
2,0,628,1.43,1741.0,22.93,92.09,0.0,10
2,0,895,0.93,4777.0,22.93,92.09,0.0,5
2,5,462,0.6,10003.0,22.93,92.09,0.0,18
2,5,589,1.33,2925.0,22.93,92.09,0.0,11
2,5,1059,0.53,34789.0,11.98,70.05,30.72,12
2,5,1140,1.43,1741.0,22.93,92.09,0.0,10
2,5,1312,1.43,1741.0,22.93,92.09,0.0,10
2,5,587,1.23,1684.0,22.93,92.09,0.0,14
2,5,575,1.65,1423.0,22.93,92.09,0.0,8
2,5,575,0.53,34789.0,22.93,92.09,0.0,12
2,5,575,0.6,4525.0,22.93,92.09,0.0,13
2,15,216,0.53,34789.0,22.93,92.09,0.0,12
2,15,216,0.6,4525.0,22.93,92.09,0.0,13
2,15,161,0.53,34789.0,22.93,92.09,0.0,12
2,15,161,0.6,4525.0,22.93,92.09,0.0,13
2,15,359,1.65,1423.0,22.93,92.09,0.0,8
2,15,359,0.53,34789.0,22.93,92.09,0.0,12
2,15,678,1.43,1741.0,22.93,92.09,0.0,10
2,15,1176,0.53,34789.0,22.93,92.09,0.0,12
2,15,1246,1.43,1741.0,22.93,92.09,0.0,10
2,15,1280,1.43,1741.0,22.93,92.09,0.0,10
2,15,1356,1.43,1741.0,22.93,92.09,0.0,10
3,10,68,1.53,15408.0,19.93,83.2,1.83,6
3,10,68,0.6,4525.0,19.93,83.2,1.83,13
3,40,456,1.43,1741.0,19.93,83.2,1.83,10
3,40,456,0.6,4525.0,19.93,83.2,1.83,13
3,40,666,1.65,1423.0,19.93,83.2,1.83,8
3,40,666,1.43,1741.0,19.93,83.2,1.83,10
3,40,697,1.53,2272.0,19.93,83.2,1.83,0
4,24,405,0.6,4525.0,10.93,78.1,15.5,13
4,41,199,1.2,4245.0,10.93,78.1,15.5,17
4,41,354,1.19,214.2,10.93,78.1,15.5,9
4,41,497,1.19,214.2,10.93,78.1,15.5,9
4,41,571,0.53,34789.0,10.93,78.1,15.5,12
4,41,816,1.19,214.2,10.93,78.1,15.5,9
4,41,1328,1.19,214.2,10.93,78.1,15.5,9
4,41,1328,1.2,4245.0,10.93,78.1,15.5,17
4,48,283,1.65,1423.0,10.93,78.1,15.5,8
4,48,966,1.33,2925.0,10.93,78.1,15.5,11
4,60,143,1.43,1741.0,10.93,78.1,15.5,10
4,60,613,1.43,1741.0,10.93,78.1,15.5,10
4,60,613,1.33,2925.0,10.93,78.1,15.5,11
4,60,905,1.43,1741.0,10.93,78.1,15.5,10
4,60,1215,2.41,151.0,10.93,78.1,15.5,7
4,60,1215,1.19,214.2,10.93,78.1,15.5,9
4,60,1215,1.43,1741.0,10.93,78.1,15.5,10
4,60,1205,1.65,1423.0,10.93,78.1,15.5,8
4,143,577,2.41,151.0,10.93,78.1,15.5,7
4,151,784,1.43,1741.0,10.93,78.1,15.5,10
4,151,1329,2.41,151.0,10.93,78.1,15.5,7
5,26,626,1.53,15408.0,8.52,63.67,0.1,6
5,26,626,1.33,2925.0,8.52,63.67,0.1,11
5,26,638,1.65,1423.0,8.52,63.67,0.1,8
5,26,638,1.19,214.2,8.52,63.67,0.1,9
5,26,638,1.43,1741.0,8.52,63.67,0.1,10
5,26,638,1.23,1684.0,8.52,63.67,0.1,14
5,26,910,3.3,2024.0,8.52,63.67,0.1,3
5,26,910,1.65,1423.0,8.52,63.67,0.1,8
5,26,910,1.23,1684.0,8.52,63.67,0.1,14
5,26,1119,1.65,1423.0,8.52,63.67,0.1,8
5,26,1119,0.6,4525.0,8.52,63.67,0.1,13
5,26,1254,1.65,1423.0,8.52,63.67,0.1,8
5,26,1254,1.33,2925.0,8.52,63.67,0.1,11
5,26,1254,0.6,4525.0,8.52,63.67,0.1,13
5,26,1254,1.23,1684.0,8.52,63.67,0.1,14
5,26,1365,2.83,7219.0,8.52,63.67,0.1,16
5,26,1365,1.39,3806.0,8.52,63.67,0.1,19
5,29,1194,0.53,34789.0,8.52,63.67,0.1,12
5,29,1194,0.6,4525.0,8.52,63.67,0.1,13
5,29,712,0.53,34789.0,8.52,63.67,0.1,12
5,29,712,0.6,4525.0,8.52,63.67,0.1,13
5,94,387,1.2,4245.0,8.52,63.67,0.1,17
5,94,961,1.2,4245.0,8.52,63.67,0.1,17
5,94,1339,1.19,214.2,8.52,63.67,0.1,9
5,128,884,1.23,1684.0,8.52,63.67,0.1,14
5,128,125,1.43,1741.0,8.52,63.67,0.1,10
5,128,125,0.53,34789.0,8.52,63.67,0.1,12
5,128,463,1.65,1423.0,8.52,63.67,0.1,8
7,63,297,1.65,1423.0,22.46,85.88,454.83,8
7,63,297,1.43,1741.0,22.46,85.88,454.83,10
7,63,722,1.65,1423.0,22.46,85.88,454.83,8
7,63,832,1.43,1741.0,22.46,85.88,454.83,10
7,121,750,2.41,151.0,22.46,85.88,454.83,7
7,121,750,1.43,1741.0,22.46,85.88,454.83,10
7,99,101,1.23,1684.0,22.46,85.88,454.83,14
7,99,1048,1.23,1684.0,22.46,85.88,454.83,14
7,169,202,1.23,1684.0,22.46,85.88,454.83,14
7,169,794,1.65,1423.0,22.46,85.88,454.83,8
7,169,855,1.65,1423.0,22.46,85.88,454.83,8
7,169,280,1.65,1423.0,22.46,85.88,454.83,8
